GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQTR1,EMP
0100000US,,United States,5311209,Lessors of other nonresidential buildings and facilities,804,4 largest firms,2012,19,3124360,40.1,146637,56960,1429
0100000US,,United States,5311209,Lessors of other nonresidential buildings and facilities,808,8 largest firms,2012,58,3842498,49.3,199225,76318,1608
0100000US,,United States,5311209,Lessors of other nonresidential buildings and facilities,820,20 largest firms,2012,123,4732892,60.7,283425,101867,2452
0100000US,,United States,5311209,Lessors of other nonresidential buildings and facilities,850,50 largest firms,2012,168,5168030,66.3,356555,119060,4743
0100000US,,United States,53113,Lessors of miniwarehouses and self-storage units,001,All firms,2012,15081,7801906,100.0,876670,214913,37124
0100000US,,United States,53113,Lessors of miniwarehouses and self-storage units,804,4 largest firms,2012,3583,2628879,33.7,206858,54592,7030
0100000US,,United States,53113,Lessors of miniwarehouses and self-storage units,808,8 largest firms,2012,4141,3110680,39.9,246374,63824,8841
0100000US,,United States,53113,Lessors of miniwarehouses and self-storage units,820,20 largest firms,2012,4715,3549922,45.5,288172,73980,10331
0100000US,,United States,53113,Lessors of miniwarehouses and self-storage units,850,50 largest firms,2012,5087,3957940,50.7,334254,85416,11822
0100000US,,United States,531130,Lessors of miniwarehouses and self-storage units,001,All firms,2012,15081,7801906,100.0,876670,214913,37124
0100000US,,United States,531130,Lessors of miniwarehouses and self-storage units,804,4 largest firms,2012,3583,2628879,33.7,206858,54592,7030
0100000US,,United States,531130,Lessors of miniwarehouses and self-storage units,808,8 largest firms,2012,4141,3110680,39.9,246374,63824,8841
0100000US,,United States,531130,Lessors of miniwarehouses and self-storage units,820,20 largest firms,2012,4715,3549922,45.5,288172,73980,10331
0100000US,,United States,531130,Lessors of miniwarehouses and self-storage units,850,50 largest firms,2012,5087,3957940,50.7,334254,85416,11822
0100000US,,United States,53119,Lessors of other real estate property,001,All firms,2012,8713,6644941,100.0,872928,204347,30056
0100000US,,United States,53119,Lessors of other real estate property,804,4 largest firms,2012,430,1195676,18.0,83246,23094,3223
0100000US,,United States,53119,Lessors of other real estate property,808,8 largest firms,2012,441,1507403,22.7,127207,30227,3747
0100000US,,United States,53119,Lessors of other real estate property,820,20 largest firms,2012,772,1948936,29.3,176364,42006,5198
0100000US,,United States,53119,Lessors of other real estate property,850,50 largest firms,2012,931,2390655,36.0,223250,53006,6908
0100000US,,United States,531190,Lessors of other real estate property,001,All firms,2012,8713,6644941,100.0,872928,204347,30056
0100000US,,United States,531190,Lessors of other real estate property,804,4 largest firms,2012,430,1195676,18.0,83246,23094,3223
0100000US,,United States,531190,Lessors of other real estate property,808,8 largest firms,2012,441,1507403,22.7,127207,30227,3747
0100000US,,United States,531190,Lessors of other real estate property,820,20 largest firms,2012,772,1948936,29.3,176364,42006,5198
0100000US,,United States,531190,Lessors of other real estate property,850,50 largest firms,2012,931,2390655,36.0,223250,53006,6908
0100000US,,United States,5311901,Lessors of manufactured (mobile) home sites,001,All firms,2012,6225,5114460,100.0,601010,144405,22312
0100000US,,United States,5311901,Lessors of manufactured (mobile) home sites,804,4 largest firms,2012,430,1195676,23.4,83246,23094,3223
0100000US,,United States,5311901,Lessors of manufactured (mobile) home sites,808,8 largest firms,2012,480,1399306,27.4,111356,29061,3874
0100000US,,United States,5311901,Lessors of manufactured (mobile) home sites,820,20 largest firms,2012,831,1746724,34.2,162092,41022,5440
0100000US,,United States,5311901,Lessors of manufactured (mobile) home sites,850,50 largest firms,2012,1002,2060218,40.3,197413,49755,6525
0100000US,,United States,5311902,Lessors of railroad property,001,All firms,2012,1,D,100.0,D,D,a
0100000US,,United States,5311902,Lessors of railroad property,804,4 largest firms,2012,1,D,100.0,D,D,a
0100000US,,United States,5311902,Lessors of railroad property,808,8 largest firms,2012,1,D,100.0,D,D,a
0100000US,,United States,5311902,Lessors of railroad property,820,20 largest firms,2012,1,D,100.0,D,D,a
0100000US,,United States,5311902,Lessors of railroad property,850,50 largest firms,2012,1,D,100.0,D,D,a
0100000US,,United States,5311909,Lessors of other real estate property,001,All firms,2012,2487,D,100.0,D,D,i
0100000US,,United States,5311909,Lessors of other real estate property,804,4 largest firms,2012,11,D,18.3,D,D,c
0100000US,,United States,5311909,Lessors of other real estate property,808,8 largest firms,2012,17,D,23.8,D,D,e
0100000US,,United States,5311909,Lessors of other real estate property,820,20 largest firms,2012,33,D,31.2,D,D,f
0100000US,,United States,5311909,Lessors of other real estate property,850,50 largest firms,2012,67,D,42.6,D,D,g
0100000US,,United States,5312,Offices of real estate agents and brokers,001,All firms,2012,86095,65093540,100.0,13544301,3241005,241045
0100000US,,United States,5312,Offices of real estate agents and brokers,804,4 largest firms,2012,5293,8678476,13.3,3671327,1014336,34597
0100000US,,United States,5312,Offices of real estate agents and brokers,808,8 largest firms,2012,5581,10579390,16.3,4265488,1201652,40064
0100000US,,United States,5312,Offices of real estate agents and brokers,820,20 largest firms,2012,6097,13274961,20.4,4680527,1308716,44776
0100000US,,United States,5312,Offices of real estate agents and brokers,850,50 largest firms,2012,6684,16480490,25.3,5372243,1490823,55807
0100000US,,United States,53121,Offices of real estate agents and brokers,001,All firms,2012,86095,65093540,100.0,13544301,3241005,241045
0100000US,,United States,53121,Offices of real estate agents and brokers,804,4 largest firms,2012,5293,8678476,13.3,3671327,1014336,34597
0100000US,,United States,53121,Offices of real estate agents and brokers,808,8 largest firms,2012,5581,10579390,16.3,4265488,1201652,40064
0100000US,,United States,53121,Offices of real estate agents and brokers,820,20 largest firms,2012,6097,13274961,20.4,4680527,1308716,44776
0100000US,,United States,53121,Offices of real estate agents and brokers,850,50 largest firms,2012,6684,16480490,25.3,5372243,1490823,55807
0100000US,,United States,531210,Offices of real estate agents and brokers,001,All firms,2012,86095,65093540,100.0,13544301,3241005,241045
0100000US,,United States,531210,Offices of real estate agents and brokers,804,4 largest firms,2012,5293,8678476,13.3,3671327,1014336,34597
0100000US,,United States,531210,Offices of real estate agents and brokers,808,8 largest firms,2012,5581,10579390,16.3,4265488,1201652,40064
0100000US,,United States,531210,Offices of real estate agents and brokers,820,20 largest firms,2012,6097,13274961,20.4,4680527,1308716,44776
0100000US,,United States,531210,Offices of real estate agents and brokers,850,50 largest firms,2012,6684,16480490,25.3,5372243,1490823,55807
0100000US,,United States,5312101,Offices of residential real estate agents and brokers,001,All firms,2012,68424,48166251,100.0,6524295,1432302,164297
0100000US,,United States,5312101,Offices of residential real estate agents and brokers,804,4 largest firms,2012,1042,5099903,10.6,526582,129257,8340
0100000US,,United States,5312101,Offices of residential real estate agents and brokers,808,8 largest firms,2012,1123,6077216,12.6,645402,161778,9857
0100000US,,United States,5312101,Offices of residential real estate agents and brokers,820,20 largest firms,2012,1665,7803320,16.2,872483,218077,14505
0100000US,,United States,5312101,Offices of residential real estate agents and brokers,850,50 largest firms,2012,2113,10136203,21.0,1175966,291615,20736
0100000US,,United States,5312109,Offices of nonresidential real estate agents and brokers,001,All firms,2012,17671,16927289,100.0,7020006,1808703,76748
0100000US,,United States,5312109,Offices of nonresidential real estate agents and brokers,804,4 largest firms,2012,4534,5400744,31.9,3750615,1075652,31707
0100000US,,United States,5312109,Offices of nonresidential real estate agents and brokers,808,8 largest firms,2012,4609,6273159,37.1,3945698,1122988,33114
0100000US,,United States,5312109,Offices of nonresidential real estate agents and brokers,820,20 largest firms,2012,4765,7525113,44.5,4412442,1246614,38607
0100000US,,United States,5312109,Offices of nonresidential real estate agents and brokers,850,50 largest firms,2012,4903,8442696,49.9,4638066,1292737,40663
0100000US,,United States,5313,Activities related to real estate,001,All firms,2012,85639,63685428,100.0,26633629,6394148,612803
0100000US,,United States,5313,Activities related to real estate,804,4 largest firms,2012,412,2143938,3.4,294638,72575,5506
0100000US,,United States,5313,Activities related to real estate,808,8 largest firms,2012,504,3440718,5.4,966424,256366,11056
0100000US,,United States,5313,Activities related to real estate,820,20 largest firms,2012,2197,6004915,9.4,1768659,454386,29534
0100000US,,United States,5313,Activities related to real estate,850,50 largest firms,2012,4257,9293171,14.6,2945790,750238,60161
0100000US,,United States,53131,Real estate property managers,001,All firms,2012,58120,47178251,100.0,21564145,5229270,527343
0100000US,,United States,53131,Real estate property managers,804,4 largest firms,2012,353,1574529,3.3,394864,119095,5066
0100000US,,United States,53131,Real estate property managers,808,8 largest firms,2012,1222,2517466,5.3,792934,216156,10901
0100000US,,United States,53131,Real estate property managers,820,20 largest firms,2012,2305,4560995,9.7,1493700,392975,29459
0100000US,,United States,53131,Real estate property managers,850,50 largest firms,2012,4134,7087092,15.0,2519494,646528,56158
0100000US,,United States,531311,Residential property managers,001,All firms,2012,40918,31504659,100.0,13889490,3317515,391712
0100000US,,United States,531311,Residential property managers,804,4 largest firms,2012,350,1494231,4.7,163859,42819,3552
0100000US,,United States,531311,Residential property managers,808,8 largest firms,2012,1243,2377638,7.5,584894,146973,15418
0100000US,,United States,531311,Residential property managers,820,20 largest firms,2012,2393,3983406,12.6,1063590,258731,27708
0100000US,,United States,531311,Residential property managers,850,50 largest firms,2012,3854,6072389,19.3,1824732,440704,51570
0100000US,,United States,531312,Nonresidential property managers,001,All firms,2012,17202,15673592,100.0,7674655,1911755,135631
0100000US,,United States,531312,Nonresidential property managers,804,4 largest firms,2012,89,930944,5.9,571739,162762,4888
0100000US,,United States,531312,Nonresidential property managers,808,8 largest firms,2012,131,1365598,8.7,703686,204151,6741
0100000US,,United States,531312,Nonresidential property managers,820,20 largest firms,2012,763,2140082,13.7,1078828,297822,13155
0100000US,,United States,531312,Nonresidential property managers,850,50 largest firms,2012,888,3206460,20.5,1624719,453924,19644
0100000US,,United States,53132,Offices of real estate appraisers,001,All firms,2012,14024,5824284,100.0,1934773,436314,36948
0100000US,,United States,53132,Offices of real estate appraisers,804,4 largest firms,2012,786,723614,12.4,285089,67605,3484
0100000US,,United States,53132,Offices of real estate appraisers,808,8 largest firms,2012,792,1016047,17.4,326865,77748,4219
0100000US,,United States,53132,Offices of real estate appraisers,820,20 largest firms,2012,839,1440071,24.7,404563,95521,5382
0100000US,,United States,53132,Offices of real estate appraisers,850,50 largest firms,2012,926,1927975,33.1,519598,120775,7095
0100000US,,United States,531320,Offices of real estate appraisers,001,All firms,2012,14024,5824284,100.0,1934773,436314,36948
0100000US,,United States,531320,Offices of real estate appraisers,804,4 largest firms,2012,786,723614,12.4,285089,67605,3484
0100000US,,United States,531320,Offices of real estate appraisers,808,8 largest firms,2012,792,1016047,17.4,326865,77748,4219
0100000US,,United States,531320,Offices of real estate appraisers,820,20 largest firms,2012,839,1440071,24.7,404563,95521,5382
0100000US,,United States,531320,Offices of real estate appraisers,850,50 largest firms,2012,926,1927975,33.1,519598,120775,7095
0100000US,,United States,53139,Other activities related to real estate,001,All firms,2012,13495,10682893,100.0,3134711,728564,48512
0100000US,,United States,53139,Other activities related to real estate,804,4 largest firms,2012,94,1667745,15.6,304027,77389,4181
0100000US,,United States,53139,Other activities related to real estate,808,8 largest firms,2012,146,2163031,20.2,388039,94914,5585
0100000US,,United States,53139,Other activities related to real estate,820,20 largest firms,2012,239,2853839,26.7,512803,138288,6850
0100000US,,United States,53139,Other activities related to real estate,850,50 largest firms,2012,325,3687302,34.5,818389,204449,9867
0100000US,,United States,531390,Other activities related to real estate,001,All firms,2012,13495,10682893,100.0,3134711,728564,48512
0100000US,,United States,531390,Other activities related to real estate,804,4 largest firms,2012,94,1667745,15.6,304027,77389,4181
0100000US,,United States,531390,Other activities related to real estate,808,8 largest firms,2012,146,2163031,20.2,388039,94914,5585
0100000US,,United States,531390,Other activities related to real estate,820,20 largest firms,2012,239,2853839,26.7,512803,138288,6850
0100000US,,United States,531390,Other activities related to real estate,850,50 largest firms,2012,325,3687302,34.5,818389,204449,9867
0100000US,,United States,532,Rental and leasing services,001,All firms,2012,55795,129335632,100.0,21251503,5088361,485258
0100000US,,United States,532,Rental and leasing services,804,4 largest firms,2012,8287,29558759,22.9,3696580,873204,91901
0100000US,,United States,532,Rental and leasing services,808,8 largest firms,2012,14046,42437868,32.8,5680392,1371944,133441
0100000US,,United States,532,Rental and leasing services,820,20 largest firms,2012,19807,61467931,47.5,8277296,2014412,187221
0100000US,,United States,532,Rental and leasing services,850,50 largest firms,2012,24158,77768246,60.1,10324642,2576380,232399
0100000US,,United States,5321,Automotive equipment rental and leasing,001,All firms,2012,16206,48413775,100.0,6252414,1500343,153934
0100000US,,United States,5321,Automotive equipment rental and leasing,804,4 largest firms,2012,8741,28503917,58.9,3990480,937962,98257
0100000US,,United States,5321,Automotive equipment rental and leasing,808,8 largest firms,2012,11141,36508525,75.4,4795548,1150936,117745
0100000US,,United States,5321,Automotive equipment rental and leasing,820,20 largest firms,2012,11357,40369119,83.4,5035047,1212508,121613
0100000US,,United States,5321,Automotive equipment rental and leasing,850,50 largest firms,2012,11638,42509192,87.8,5282309,1273604,127132
0100000US,,United States,53211,Passenger car rental and leasing,001,All firms,2012,10482,32746718,100.0,4250897,998546,109472
0100000US,,United States,53211,Passenger car rental and leasing,804,4 largest firms,2012,7639,25395937,77.6,3479519,815056,89001
0100000US,,United States,53211,Passenger car rental and leasing,808,8 largest firms,2012,7677,28270276,86.3,3645489,858779,90913
0100000US,,United States,53211,Passenger car rental and leasing,820,20 largest firms,2012,7811,29776562,90.9,3797394,893354,94429
0100000US,,United States,53211,Passenger car rental and leasing,850,50 largest firms,2012,7960,30625373,93.5,3884005,911882,96749
0100000US,,United States,532111,Passenger car rental,001,All firms,2012,9948,25032759,100.0,3734636,872148,101415
0100000US,,United States,532111,Passenger car rental,804,4 largest firms,2012,7674,22555657,90.1,3327322,777253,86685
0100000US,,United States,532111,Passenger car rental,808,8 largest firms,2012,7704,23096014,92.3,3388073,791510,88281
0100000US,,United States,532111,Passenger car rental,820,20 largest firms,2012,7846,23562606,94.1,3449739,805059,90411
0100000US,,United States,532111,Passenger car rental,850,50 largest firms,2012,7939,23955032,95.7,3520821,821712,92576
0100000US,,United States,532112,Passenger car leasing,001,All firms,2012,534,7713959,100.0,516261,126398,8057
0100000US,,United States,532112,Passenger car leasing,804,4 largest firms,2012,57,4811514,62.4,263578,64662,3942
0100000US,,United States,532112,Passenger car leasing,808,8 largest firms,2012,67,6133099,79.5,355768,89425,5046
0100000US,,United States,532112,Passenger car leasing,820,20 largest firms,2012,83,6825649,88.5,406866,101716,5730
0100000US,,United States,532112,Passenger car leasing,850,50 largest firms,2012,114,7246753,93.9,444810,109613,6205
0100000US,,United States,53212,"Truck, utility trailer, and RV (recreational vehicle) rental and leasing",001,All firms,2012,5724,15667057,100.0,2001517,501797,44462
0100000US,,United States,53212,"Truck, utility trailer, and RV (recreational vehicle) rental and leasing",804,4 largest firms,2012,3068,9811498,62.6,1217509,309829,27273
0100000US,,United States,53212,"Truck, utility trailer, and RV (recreational vehicle) rental and leasing",808,8 largest firms,2012,3180,10878189,69.4,1261135,322870,27889
0100000US,,United States,53212,"Truck, utility trailer, and RV (recreational vehicle) rental and leasing",820,20 largest firms,2012,3660,12059913,77.0,1408324,361777,31053
0100000US,,United States,53212,"Truck, utility trailer, and RV (recreational vehicle) rental and leasing",850,50 largest firms,2012,3903,13211867,84.3,1549941,395388,33932
0100000US,,United States,532120,"Truck, utility trailer, and RV (recreational vehicle) rental and leasing",001,All firms,2012,5724,15667057,100.0,2001517,501797,44462
0100000US,,United States,532120,"Truck, utility trailer, and RV (recreational vehicle) rental and leasing",804,4 largest firms,2012,3068,9811498,62.6,1217509,309829,27273
0100000US,,United States,532120,"Truck, utility trailer, and RV (recreational vehicle) rental and leasing",808,8 largest firms,2012,3180,10878189,69.4,1261135,322870,27889
0100000US,,United States,532120,"Truck, utility trailer, and RV (recreational vehicle) rental and leasing",820,20 largest firms,2012,3660,12059913,77.0,1408324,361777,31053
0100000US,,United States,532120,"Truck, utility trailer, and RV (recreational vehicle) rental and leasing",850,50 largest firms,2012,3903,13211867,84.3,1549941,395388,33932
0100000US,,United States,5321201,Truck rental without drivers,001,All firms,2012,2662,2912140,100.0,393925,89332,13791
0100000US,,United States,5321201,Truck rental without drivers,804,4 largest firms,2012,2044,2243044,77.0,250639,57317,10286
0100000US,,United States,5321201,Truck rental without drivers,808,8 largest firms,2012,2064,2388091,82.0,278426,62470,10669
0100000US,,United States,5321201,Truck rental without drivers,820,20 largest firms,2012,2088,2510456,86.2,300700,67456,11113
0100000US,,United States,5321201,Truck rental without drivers,850,50 largest firms,2012,2135,2653846,91.1,326409,73478,11721
0100000US,,United States,5321202,Truck leasing,001,All firms,2012,2746,12473204,100.0,1552828,401142,29192
0100000US,,United States,5321202,Truck leasing,804,4 largest firms,2012,1480,8254661,66.2,1017939,266912,18149
0100000US,,United States,5321202,Truck leasing,808,8 largest firms,2012,1557,9032248,72.4,1080784,284686,19225
0100000US,,United States,5321202,Truck leasing,820,20 largest firms,2012,1677,10027855,80.4,1179620,310367,21274
0100000US,,United States,5321202,Truck leasing,850,50 largest firms,2012,1844,10948275,87.8,1298334,339610,23785
0100000US,,United States,5321209,Utility trailer and recreational vehicle rental and leasing,001,All firms,2012,316,281713,100.0,54764,11323,1479
0100000US,,United States,5321209,Utility trailer and recreational vehicle rental and leasing,804,4 largest firms,2012,22,99789,35.4,16288,3134,390
0100000US,,United States,5321209,Utility trailer and recreational vehicle rental and leasing,808,8 largest firms,2012,28,134186,47.6,22849,4313,501
0100000US,,United States,5321209,Utility trailer and recreational vehicle rental and leasing,820,20 largest firms,2012,40,180480,64.1,33781,6704,759
0100000US,,United States,5321209,Utility trailer and recreational vehicle rental and leasing,850,50 largest firms,2012,72,224312,79.6,41628,8479,948
0100000US,,United States,5322,Consumer goods rental,001,All firms,2012,22481,21714609,100.0,4683831,1128573,154364
0100000US,,United States,5322,Consumer goods rental,804,4 largest firms,2012,6471,8704552,40.1,1366895,350112,38242
0100000US,,United States,5322,Consumer goods rental,808,8 largest firms,2012,9042,12059608,55.5,2058608,536600,60913
0100000US,,United States,5322,Consumer goods rental,820,20 largest firms,2012,10493,13753794,63.3,2504277,641936,76285
0100000US,,United States,5322,Consumer goods rental,850,50 largest firms,2012,11291,14867736,68.5,2782596,710364,83701
0100000US,,United States,53221,Consumer electronics and appliances rental,001,All firms,2012,6993,6667452,100.0,1260521,314110,38120
0100000US,,United States,53221,Consumer electronics and appliances rental,804,4 largest firms,2012,5476,5340551,80.1,984916,246819,29469
0100000US,,United States,53221,Consumer electronics and appliances rental,808,8 largest firms,2012,5652,5519240,82.8,1014595,254009,30471
0100000US,,United States,53221,Consumer electronics and appliances rental,820,20 largest firms,2012,5878,5776630,86.6,1065029,266558,32070
0100000US,,United States,53221,Consumer electronics and appliances rental,850,50 largest firms,2012,6186,6118125,91.8,1130278,282347,33915
0100000US,,United States,532210,Consumer electronics and appliances rental,001,All firms,2012,6993,6667452,100.0,1260521,314110,38120
0100000US,,United States,532210,Consumer electronics and appliances rental,804,4 largest firms,2012,5476,5340551,80.1,984916,246819,29469
0100000US,,United States,532210,Consumer electronics and appliances rental,808,8 largest firms,2012,5652,5519240,82.8,1014595,254009,30471
0100000US,,United States,532210,Consumer electronics and appliances rental,820,20 largest firms,2012,5878,5776630,86.6,1065029,266558,32070
0100000US,,United States,532210,Consumer electronics and appliances rental,850,50 largest firms,2012,6186,6118125,91.8,1130278,282347,33915
0100000US,,United States,53222,Formal wear and costume rental,001,All firms,2012,1180,455637,100.0,138656,29724,6459
0100000US,,United States,53222,Formal wear and costume rental,804,4 largest firms,2012,136,113537,24.9,36741,6526,1104
0100000US,,United States,53222,Formal wear and costume rental,808,8 largest firms,2012,209,149127,32.7,49864,9420,1698
0100000US,,United States,53222,Formal wear and costume rental,820,20 largest firms,2012,360,214378,47.1,73093,14619,2680
0100000US,,United States,53222,Formal wear and costume rental,850,50 largest firms,2012,441,284992,62.5,92596,19137,3541
0100000US,,United States,532220,Formal wear and costume rental,001,All firms,2012,1180,455637,100.0,138656,29724,6459
0100000US,,United States,532220,Formal wear and costume rental,804,4 largest firms,2012,136,113537,24.9,36741,6526,1104
0100000US,,United States,532220,Formal wear and costume rental,808,8 largest firms,2012,209,149127,32.7,49864,9420,1698
0100000US,,United States,532220,Formal wear and costume rental,820,20 largest firms,2012,360,214378,47.1,73093,14619,2680
