GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQTR1,EMP
0100000US,,United States,52229,Other nondepository credit intermediation,808,8 largest firms,2007,5507,177996485,53.7,8575471,2916814,123762
0100000US,,United States,52229,Other nondepository credit intermediation,820,20 largest firms,2007,9269,222236256,67.1,11950456,3999826,179271
0100000US,,United States,52229,Other nondepository credit intermediation,850,50 largest firms,2007,13430,268488172,81.0,17911529,5966292,267604
0100000US,,United States,522291,Consumer lending,001,All firms,2007,14747,44904989,100.0,5631060,1837587,105113
0100000US,,United States,522291,Consumer lending,804,4 largest firms,2007,2956,27497517,61.2,2741361,1010222,39718
0100000US,,United States,522291,Consumer lending,808,8 largest firms,2007,4546,32306831,71.9,3619068,1327143,53329
0100000US,,United States,522291,Consumer lending,820,20 largest firms,2007,6236,37145142,82.7,3994548,1428301,62519
0100000US,,United States,522291,Consumer lending,850,50 largest firms,2007,8099,39764579,88.6,4533810,1569769,73874
0100000US,,United States,522292,Real estate credit,001,All firms,2007,23797,94858963,100.0,22055555,7039942,386534
0100000US,,United States,522292,Real estate credit,804,4 largest firms,2007,5906,36509071,38.5,6290744,1968322,111264
0100000US,,United States,522292,Real estate credit,808,8 largest firms,2007,6522,43774158,46.1,7618665,2383787,131857
0100000US,,United States,522292,Real estate credit,820,20 largest firms,2007,8158,56813135,59.9,10417340,3301949,173255
0100000US,,United States,522292,Real estate credit,850,50 largest firms,2007,9429,70456097,74.3,13372941,4402695,221095
0100000US,,United States,5222929,Mortgage bankers and loan correspondents,001,All firms,2007,23193,91339557,100.0,21752815,6944850,381995
0100000US,,United States,5222929,Mortgage bankers and loan correspondents,804,4 largest firms,2007,5906,36509071,40.0,6290744,1968322,111264
0100000US,,United States,5222929,Mortgage bankers and loan correspondents,808,8 largest firms,2007,6522,43774158,47.9,7618665,2383787,131857
0100000US,,United States,5222929,Mortgage bankers and loan correspondents,820,20 largest firms,2007,7902,56696377,62.1,10504645,3334028,174492
0100000US,,United States,5222929,Mortgage bankers and loan correspondents,850,50 largest firms,2007,9520,69348580,75.9,13598560,4458770,224475
0100000US,,United States,522293,International trade financing,001,All firms,2007,160,D,100.0,D,D,f
0100000US,,United States,522293,International trade financing,804,4 largest firms,2007,9,D,56.8,D,D,c
0100000US,,United States,522293,International trade financing,808,8 largest firms,2007,13,D,72.0,D,D,e
0100000US,,United States,522293,International trade financing,820,20 largest firms,2007,28,D,88.6,D,D,f
0100000US,,United States,522293,International trade financing,850,50 largest firms,2007,58,D,96.9,D,D,f
0100000US,,United States,522294,Secondary market financing,001,All firms,2007,197,105944214,100.0,2587887,893871,23390
0100000US,,United States,522294,Secondary market financing,804,4 largest firms,2007,39,103724002,97.9,2324395,827592,19191
0100000US,,United States,522294,Secondary market financing,808,8 largest firms,2007,46,104856852,99.0,2402803,847763,20441
0100000US,,United States,522294,Secondary market financing,820,20 largest firms,2007,82,105745492,99.8,2538171,881624,22596
0100000US,,United States,522294,Secondary market financing,850,50 largest firms,2007,113,105910433,100.0,2576441,890604,23141
0100000US,,United States,522298,All other nondepository credit intermediation,001,All firms,2007,7955,D,100.0,D,D,l
0100000US,,United States,522298,All other nondepository credit intermediation,804,4 largest firms,2007,5,D,37.3,D,D,g
0100000US,,United States,522298,All other nondepository credit intermediation,808,8 largest firms,2007,9,D,55.0,D,D,g
0100000US,,United States,522298,All other nondepository credit intermediation,820,20 largest firms,2007,389,D,82.9,D,D,i
0100000US,,United States,522298,All other nondepository credit intermediation,850,50 largest firms,2007,1867,D,92.2,D,D,k
0100000US,,United States,5222981,Pawnshops,001,All firms,2007,6389,D,100.0,D,D,k
0100000US,,United States,5222981,Pawnshops,804,4 largest firms,2007,1188,D,26.7,D,D,i
0100000US,,United States,5222981,Pawnshops,808,8 largest firms,2007,1308,D,34.2,D,D,i
0100000US,,United States,5222981,Pawnshops,820,20 largest firms,2007,1466,D,40.9,D,D,i
0100000US,,United States,5222981,Pawnshops,850,50 largest firms,2007,1667,D,47.8,D,D,j
0100000US,,United States,5222988,Other business credit institutions,001,All firms,2007,1566,80611061,100.0,2042069,625888,26579
0100000US,,United States,5222988,Other business credit institutions,804,4 largest firms,2007,5,31471849,39.0,152714,52816,1321
0100000US,,United States,5222988,Other business credit institutions,808,8 largest firms,2007,9,46495534,57.7,228116,78304,2063
0100000US,,United States,5222988,Other business credit institutions,820,20 largest firms,2007,389,70077918,86.9,669670,220690,7320
0100000US,,United States,5222988,Other business credit institutions,850,50 largest firms,2007,670,77142290,95.7,1486586,484766,18640
0100000US,,United States,5223,Activities related to credit intermediation,001,All firms,2007,51346,70286514,100.0,15961558,4386861,362117
0100000US,,United States,5223,Activities related to credit intermediation,804,4 largest firms,2007,722,14504750,20.6,1846936,479126,30071
0100000US,,United States,5223,Activities related to credit intermediation,808,8 largest firms,2007,771,21303349,30.3,2798363,803480,41319
0100000US,,United States,5223,Activities related to credit intermediation,820,20 largest firms,2007,4636,31689632,45.1,5311689,1501518,85221
0100000US,,United States,5223,Activities related to credit intermediation,850,50 largest firms,2007,10127,41157558,58.6,7030454,1951665,125557
0100000US,,United States,52231,Mortgage and nonmortgage loan brokers,001,All firms,2007,24792,14229645,100.0,5068615,1452999,133354
0100000US,,United States,52231,Mortgage and nonmortgage loan brokers,804,4 largest firms,2007,45,745241,5.2,160295,57724,1494
0100000US,,United States,52231,Mortgage and nonmortgage loan brokers,808,8 largest firms,2007,273,1086626,7.6,356246,106919,4757
0100000US,,United States,52231,Mortgage and nonmortgage loan brokers,820,20 largest firms,2007,504,1650180,11.6,540228,182625,8746
0100000US,,United States,52231,Mortgage and nonmortgage loan brokers,850,50 largest firms,2007,744,2490034,17.5,835517,256760,15935
0100000US,,United States,522310,Mortgage and nonmortgage loan brokers,001,All firms,2007,24792,14229645,100.0,5068615,1452999,133354
0100000US,,United States,522310,Mortgage and nonmortgage loan brokers,804,4 largest firms,2007,45,745241,5.2,160295,57724,1494
0100000US,,United States,522310,Mortgage and nonmortgage loan brokers,808,8 largest firms,2007,273,1086626,7.6,356246,106919,4757
0100000US,,United States,522310,Mortgage and nonmortgage loan brokers,820,20 largest firms,2007,504,1650180,11.6,540228,182625,8746
0100000US,,United States,522310,Mortgage and nonmortgage loan brokers,850,50 largest firms,2007,744,2490034,17.5,835517,256760,15935
0100000US,,United States,52232,"Financial transactions processing, reserve, and clearinghouse activities",001,All firms,2007,5761,43756405,100.0,7991345,2165281,142212
0100000US,,United States,52232,"Financial transactions processing, reserve, and clearinghouse activities",804,4 largest firms,2007,718,14498987,33.1,1846215,478940,30044
0100000US,,United States,52232,"Financial transactions processing, reserve, and clearinghouse activities",808,8 largest firms,2007,767,21297586,48.7,2797642,803294,41292
0100000US,,United States,52232,"Financial transactions processing, reserve, and clearinghouse activities",820,20 largest firms,2007,1127,31198365,71.3,5179119,1438853,82404
0100000US,,United States,52232,"Financial transactions processing, reserve, and clearinghouse activities",850,50 largest firms,2007,1334,37552555,85.8,6498746,1782243,105453
0100000US,,United States,522320,"Financial transactions processing, reserve, and clearinghouse activities",001,All firms,2007,5761,43756405,100.0,7991345,2165281,142212
0100000US,,United States,522320,"Financial transactions processing, reserve, and clearinghouse activities",804,4 largest firms,2007,718,14498987,33.1,1846215,478940,30044
0100000US,,United States,522320,"Financial transactions processing, reserve, and clearinghouse activities",808,8 largest firms,2007,767,21297586,48.7,2797642,803294,41292
0100000US,,United States,522320,"Financial transactions processing, reserve, and clearinghouse activities",820,20 largest firms,2007,1127,31198365,71.3,5179119,1438853,82404
0100000US,,United States,522320,"Financial transactions processing, reserve, and clearinghouse activities",850,50 largest firms,2007,1334,37552555,85.8,6498746,1782243,105453
0100000US,,United States,52239,Other activities related to credit intermediation,001,All firms,2007,20793,12300464,100.0,2901598,768581,86551
0100000US,,United States,52239,Other activities related to credit intermediation,804,4 largest firms,2007,3544,2411032,19.6,426916,133190,10335
0100000US,,United States,52239,Other activities related to credit intermediation,808,8 largest firms,2007,7059,3937792,32.0,692094,191260,19835
0100000US,,United States,52239,Other activities related to credit intermediation,820,20 largest firms,2007,9651,6136390,49.9,1133622,311572,31372
0100000US,,United States,52239,Other activities related to credit intermediation,850,50 largest firms,2007,11177,7703110,62.6,1570114,429008,42422
0100000US,,United States,522390,Other activities related to credit intermediation,001,All firms,2007,20793,12300464,100.0,2901598,768581,86551
0100000US,,United States,522390,Other activities related to credit intermediation,804,4 largest firms,2007,3544,2411032,19.6,426916,133190,10335
0100000US,,United States,522390,Other activities related to credit intermediation,808,8 largest firms,2007,7059,3937792,32.0,692094,191260,19835
0100000US,,United States,522390,Other activities related to credit intermediation,820,20 largest firms,2007,9651,6136390,49.9,1133622,311572,31372
0100000US,,United States,522390,Other activities related to credit intermediation,850,50 largest firms,2007,11177,7703110,62.6,1570114,429008,42422
0100000US,,United States,523,"Securities, commodity contracts, and other financial investments and related activities",001,All firms,2007,85475,611507962,100.0,166305518,66515058,884915
0100000US,,United States,523,"Securities, commodity contracts, and other financial investments and related activities",804,4 largest firms,2007,3787,150190027,24.6,32583129,18439712,112150
0100000US,,United States,523,"Securities, commodity contracts, and other financial investments and related activities",808,8 largest firms,2007,4510,235498486,38.5,48503761,26415752,160544
0100000US,,United States,523,"Securities, commodity contracts, and other financial investments and related activities",820,20 largest firms,2007,18890,316915836,51.8,73320028,36534236,339741
0100000US,,United States,523,"Securities, commodity contracts, and other financial investments and related activities",850,50 largest firms,2007,20093,393341754,64.3,92390656,43194597,427308
0100000US,,United States,5231,Securities and commodity contracts intermediation and brokerage,001,All firms,2007,37478,371499600,100.0,92731276,43112211,460309
0100000US,,United States,5231,Securities and commodity contracts intermediation and brokerage,804,4 largest firms,2007,2013,145044355,39.0,33302600,18218794,104555
0100000US,,United States,5231,Securities and commodity contracts intermediation and brokerage,808,8 largest firms,2007,4028,215659448,58.1,46025300,25081132,146062
0100000US,,United States,5231,Securities and commodity contracts intermediation and brokerage,820,20 largest firms,2007,18105,280077657,75.4,64753519,33512139,280501
0100000US,,United States,5231,Securities and commodity contracts intermediation and brokerage,850,50 largest firms,2007,20368,316871947,85.3,74635255,37717951,331395
0100000US,,United States,52311,Investment banking and securities dealing,001,All firms,2007,3587,203139021,100.0,49383611,28111024,130790
0100000US,,United States,52311,Investment banking and securities dealing,804,4 largest firms,2007,264,104993517,51.7,24043781,14424513,50140
0100000US,,United States,52311,Investment banking and securities dealing,808,8 largest firms,2007,282,155594366,76.6,33962365,20913526,70551
0100000US,,United States,52311,Investment banking and securities dealing,820,20 largest firms,2007,413,181003558,89.1,40588834,24599303,90612
0100000US,,United States,52311,Investment banking and securities dealing,850,50 largest firms,2007,572,191789437,94.4,44851393,26828044,105341
0100000US,,United States,523110,Investment banking and securities dealing,001,All firms,2007,3587,203139021,100.0,49383611,28111024,130790
0100000US,,United States,523110,Investment banking and securities dealing,804,4 largest firms,2007,264,104993517,51.7,24043781,14424513,50140
0100000US,,United States,523110,Investment banking and securities dealing,808,8 largest firms,2007,282,155594366,76.6,33962365,20913526,70551
0100000US,,United States,523110,Investment banking and securities dealing,820,20 largest firms,2007,413,181003558,89.1,40588834,24599303,90612
0100000US,,United States,523110,Investment banking and securities dealing,850,50 largest firms,2007,572,191789437,94.4,44851393,26828044,105341
0100000US,,United States,52312,Securities brokerage,001,All firms,2007,31561,155797112,100.0,40106521,13966071,309735
0100000US,,United States,52312,Securities brokerage,804,4 largest firms,2007,3344,57477714,36.9,13200737,4932783,93844
0100000US,,United States,52312,Securities brokerage,808,8 largest firms,2007,6214,77905304,50.0,18647174,7482995,129017
0100000US,,United States,52312,Securities brokerage,820,20 largest firms,2007,18008,111419905,71.5,27338043,10135179,209428
0100000US,,United States,52312,Securities brokerage,850,50 largest firms,2007,20191,131184027,84.2,31688430,11633064,235915
0100000US,,United States,523120,Securities brokerage,001,All firms,2007,31561,155797112,100.0,40106521,13966071,309735
0100000US,,United States,523120,Securities brokerage,804,4 largest firms,2007,3344,57477714,36.9,13200737,4932783,93844
0100000US,,United States,523120,Securities brokerage,808,8 largest firms,2007,6214,77905304,50.0,18647174,7482995,129017
0100000US,,United States,523120,Securities brokerage,820,20 largest firms,2007,18008,111419905,71.5,27338043,10135179,209428
0100000US,,United States,523120,Securities brokerage,850,50 largest firms,2007,20191,131184027,84.2,31688430,11633064,235915
0100000US,,United States,52313,Commodity contracts dealing,001,All firms,2007,951,6980819,100.0,1475807,636548,8231
0100000US,,United States,52313,Commodity contracts dealing,804,4 largest firms,2007,9,3026617,43.4,402797,280723,764
0100000US,,United States,52313,Commodity contracts dealing,808,8 largest firms,2007,15,4030682,57.7,551125,353606,1271
0100000US,,United States,52313,Commodity contracts dealing,820,20 largest firms,2007,113,5273345,75.5,852462,437713,3268
0100000US,,United States,52313,Commodity contracts dealing,850,50 largest firms,2007,152,6270463,89.8,1206052,549705,4986
0100000US,,United States,523130,Commodity contracts dealing,001,All firms,2007,951,6980819,100.0,1475807,636548,8231
0100000US,,United States,523130,Commodity contracts dealing,804,4 largest firms,2007,9,3026617,43.4,402797,280723,764
0100000US,,United States,523130,Commodity contracts dealing,808,8 largest firms,2007,15,4030682,57.7,551125,353606,1271
