GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQTR1,EMP
Geographic identifier code,Id2,Geographic area name,2007 NAICS code,Meaning of 2007 NAICS code,Type of operation or tax status code,Meaning of Type of operation or tax status code,Firm concentration code,Meaning of Firm concentration code,Year,Number of establishments,"Receipts/Revenue ($1,000)","Sales, receipts, or revenue from concentration of largest firms as percent of total sales, receipts, or revenue (%)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of paid employees for pay period including March 12
0100000US,,United States,5411,Legal services,T,Establishments subject to federal income tax,001,All firms,2007,188866,236688833,100.0,87720468,19513603,1176389
0100000US,,United States,5411,Legal services,T,Establishments subject to federal income tax,804,4 largest firms,2007,39,5910496,2.5,1569464,335024,11780
0100000US,,United States,5411,Legal services,T,Establishments subject to federal income tax,808,8 largest firms,2007,108,10377122,4.4,3277452,704246,22755
0100000US,,United States,5411,Legal services,T,Establishments subject to federal income tax,820,20 largest firms,2007,340,20287832,8.6,6037720,1389140,45178
0100000US,,United States,5411,Legal services,T,Establishments subject to federal income tax,850,50 largest firms,2007,564,38153693,16.1,11796031,2864348,88044
0100000US,,United States,5411,Legal services,Y,Establishments exempt from federal income tax,001,All firms,2007,2236,2708307,100.0,1369543,329294,27374
0100000US,,United States,5411,Legal services,Y,Establishments exempt from federal income tax,804,4 largest firms,2007,34,378705,14.0,202999,50872,3341
0100000US,,United States,5411,Legal services,Y,Establishments exempt from federal income tax,808,8 largest firms,2007,82,492037,18.2,239601,59809,3974
0100000US,,United States,5411,Legal services,Y,Establishments exempt from federal income tax,820,20 largest firms,2007,203,722483,26.7,347193,85664,6042
0100000US,,United States,5411,Legal services,Y,Establishments exempt from federal income tax,850,50 largest firms,2007,375,1087775,40.2,530903,128078,9246
0100000US,,United States,54111,Offices of lawyers,A,All establishments,001,All firms,2007,175822,227768682,100.0,85051804,18810601,1107738
0100000US,,United States,54111,Offices of lawyers,A,All establishments,804,4 largest firms,2007,39,5910496,2.6,1569464,335024,11780
0100000US,,United States,54111,Offices of lawyers,A,All establishments,808,8 largest firms,2007,108,10377122,4.6,3277452,704246,22755
0100000US,,United States,54111,Offices of lawyers,A,All establishments,820,20 largest firms,2007,230,20110919,8.8,6083040,1392594,44183
0100000US,,United States,54111,Offices of lawyers,A,All establishments,850,50 largest firms,2007,447,37773336,16.6,11723255,2839644,86234
0100000US,,United States,54111,Offices of lawyers,T,Establishments subject to federal income tax,001,All firms,2007,173586,225060375,100.0,83682261,18481307,1080364
0100000US,,United States,54111,Offices of lawyers,T,Establishments subject to federal income tax,804,4 largest firms,2007,39,5910496,2.6,1569464,335024,11780
0100000US,,United States,54111,Offices of lawyers,T,Establishments subject to federal income tax,808,8 largest firms,2007,108,10377122,4.6,3277452,704246,22755
0100000US,,United States,54111,Offices of lawyers,T,Establishments subject to federal income tax,820,20 largest firms,2007,230,20110919,8.9,6083040,1392594,44183
0100000US,,United States,54111,Offices of lawyers,T,Establishments subject to federal income tax,850,50 largest firms,2007,447,37773336,16.8,11723255,2839644,86234
0100000US,,United States,54111,Offices of lawyers,Y,Establishments exempt from federal income tax,001,All firms,2007,2236,2708307,100.0,1369543,329294,27374
0100000US,,United States,54111,Offices of lawyers,Y,Establishments exempt from federal income tax,804,4 largest firms,2007,34,378705,14.0,202999,50872,3341
0100000US,,United States,54111,Offices of lawyers,Y,Establishments exempt from federal income tax,808,8 largest firms,2007,82,492037,18.2,239601,59809,3974
0100000US,,United States,54111,Offices of lawyers,Y,Establishments exempt from federal income tax,820,20 largest firms,2007,203,722483,26.7,347193,85664,6042
0100000US,,United States,54111,Offices of lawyers,Y,Establishments exempt from federal income tax,850,50 largest firms,2007,375,1087775,40.2,530903,128078,9246
0100000US,,United States,541110,Offices of lawyers,A,All establishments,001,All firms,2007,175822,227768682,100.0,85051804,18810601,1107738
0100000US,,United States,541110,Offices of lawyers,A,All establishments,804,4 largest firms,2007,39,5910496,2.6,1569464,335024,11780
0100000US,,United States,541110,Offices of lawyers,A,All establishments,808,8 largest firms,2007,108,10377122,4.6,3277452,704246,22755
0100000US,,United States,541110,Offices of lawyers,A,All establishments,820,20 largest firms,2007,230,20110919,8.8,6083040,1392594,44183
0100000US,,United States,541110,Offices of lawyers,A,All establishments,850,50 largest firms,2007,447,37773336,16.6,11723255,2839644,86234
0100000US,,United States,541110,Offices of lawyers,T,Establishments subject to federal income tax,001,All firms,2007,173586,225060375,100.0,83682261,18481307,1080364
0100000US,,United States,541110,Offices of lawyers,T,Establishments subject to federal income tax,804,4 largest firms,2007,39,5910496,2.6,1569464,335024,11780
0100000US,,United States,541110,Offices of lawyers,T,Establishments subject to federal income tax,808,8 largest firms,2007,108,10377122,4.6,3277452,704246,22755
0100000US,,United States,541110,Offices of lawyers,T,Establishments subject to federal income tax,820,20 largest firms,2007,230,20110919,8.9,6083040,1392594,44183
0100000US,,United States,541110,Offices of lawyers,T,Establishments subject to federal income tax,850,50 largest firms,2007,447,37773336,16.8,11723255,2839644,86234
0100000US,,United States,541110,Offices of lawyers,Y,Establishments exempt from federal income tax,001,All firms,2007,2236,2708307,100.0,1369543,329294,27374
0100000US,,United States,541110,Offices of lawyers,Y,Establishments exempt from federal income tax,804,4 largest firms,2007,34,378705,14.0,202999,50872,3341
0100000US,,United States,541110,Offices of lawyers,Y,Establishments exempt from federal income tax,808,8 largest firms,2007,82,492037,18.2,239601,59809,3974
0100000US,,United States,541110,Offices of lawyers,Y,Establishments exempt from federal income tax,820,20 largest firms,2007,203,722483,26.7,347193,85664,6042
0100000US,,United States,541110,Offices of lawyers,Y,Establishments exempt from federal income tax,850,50 largest firms,2007,375,1087775,40.2,530903,128078,9246
0100000US,,United States,5411101,Offices of lawyers,A,All establishments,001,All firms,2007,173586,225060375,100.0,83682261,18481307,1080364
0100000US,,United States,5411101,Offices of lawyers,A,All establishments,804,4 largest firms,2007,39,5910496,2.6,1569464,335024,11780
0100000US,,United States,5411101,Offices of lawyers,A,All establishments,808,8 largest firms,2007,108,10377122,4.6,3277452,704246,22755
0100000US,,United States,5411101,Offices of lawyers,A,All establishments,820,20 largest firms,2007,230,20110919,8.9,6083040,1392594,44183
0100000US,,United States,5411101,Offices of lawyers,A,All establishments,850,50 largest firms,2007,447,37773336,16.8,11723255,2839644,86234
0100000US,,United States,5411101,Offices of lawyers,T,Establishments subject to federal income tax,001,All firms,2007,173586,225060375,100.0,83682261,18481307,1080364
0100000US,,United States,5411101,Offices of lawyers,T,Establishments subject to federal income tax,804,4 largest firms,2007,39,5910496,2.6,1569464,335024,11780
0100000US,,United States,5411101,Offices of lawyers,T,Establishments subject to federal income tax,808,8 largest firms,2007,108,10377122,4.6,3277452,704246,22755
0100000US,,United States,5411101,Offices of lawyers,T,Establishments subject to federal income tax,820,20 largest firms,2007,230,20110919,8.9,6083040,1392594,44183
0100000US,,United States,5411101,Offices of lawyers,T,Establishments subject to federal income tax,850,50 largest firms,2007,447,37773336,16.8,11723255,2839644,86234
0100000US,,United States,5411102,Legal aid societies and similar legal services,A,All establishments,001,All firms,2007,2236,2708307,100.0,1369543,329294,27374
0100000US,,United States,5411102,Legal aid societies and similar legal services,A,All establishments,804,4 largest firms,2007,34,378705,14.0,202999,50872,3341
0100000US,,United States,5411102,Legal aid societies and similar legal services,A,All establishments,808,8 largest firms,2007,82,492037,18.2,239601,59809,3974
