GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQTR1,EMP
0100000US,,United States,611,Educational services,Y,Establishments exempt from federal income tax,850,50 largest firms,2007,250,4647772,37.3,1007209,247366,18552
0100000US,,United States,6114,Business schools and computer and management training,A,All establishments,001,All firms,2007,8350,10037128,100.0,3342682,802768,64987
0100000US,,United States,6114,Business schools and computer and management training,A,All establishments,804,4 largest firms,2007,127,712974,7.1,191134,54576,3705
0100000US,,United States,6114,Business schools and computer and management training,A,All establishments,808,8 largest firms,2007,143,1144245,11.4,346989,94620,5421
0100000US,,United States,6114,Business schools and computer and management training,A,All establishments,820,20 largest firms,2007,234,1978859,19.7,564611,148516,8136
0100000US,,United States,6114,Business schools and computer and management training,A,All establishments,850,50 largest firms,2007,317,2972601,29.6,879023,226081,13052
0100000US,,United States,6114,Business schools and computer and management training,T,Establishments subject to federal income tax,001,All firms,2007,7259,8492254,100.0,2886674,689529,54525
0100000US,,United States,6114,Business schools and computer and management training,T,Establishments subject to federal income tax,804,4 largest firms,2007,133,704559,8.3,218346,59816,3908
0100000US,,United States,6114,Business schools and computer and management training,T,Establishments subject to federal income tax,808,8 largest firms,2007,141,1102939,13.0,344882,93500,5308
0100000US,,United States,6114,Business schools and computer and management training,T,Establishments subject to federal income tax,820,20 largest firms,2007,179,1814076,21.4,529164,138569,7392
0100000US,,United States,6114,Business schools and computer and management training,T,Establishments subject to federal income tax,850,50 largest firms,2007,269,2641559,31.1,821910,211952,12117
0100000US,,United States,6114,Business schools and computer and management training,Y,Establishments exempt from federal income tax,001,All firms,2007,1091,1544874,100.0,456008,113239,10462
0100000US,,United States,6114,Business schools and computer and management training,Y,Establishments exempt from federal income tax,804,4 largest firms,2007,47,335465,21.7,73678,20019,1222
0100000US,,United States,6114,Business schools and computer and management training,Y,Establishments exempt from federal income tax,808,8 largest firms,2007,61,505353,32.7,121251,31578,1798
0100000US,,United States,6114,Business schools and computer and management training,Y,Establishments exempt from federal income tax,820,20 largest firms,2007,77,681247,44.1,172661,43658,2943
0100000US,,United States,6114,Business schools and computer and management training,Y,Establishments exempt from federal income tax,850,50 largest firms,2007,109,914496,59.2,249208,63113,4995
0100000US,,United States,61141,Business and secretarial schools,A,All establishments,001,All firms,2007,377,406790,100.0,150432,36226,5594
0100000US,,United States,61141,Business and secretarial schools,A,All establishments,804,4 largest firms,2007,15,80729,19.8,25964,6432,947
0100000US,,United States,61141,Business and secretarial schools,A,All establishments,808,8 largest firms,2007,29,119962,29.5,37888,9204,1368
0100000US,,United States,61141,Business and secretarial schools,A,All establishments,820,20 largest firms,2007,62,196450,48.3,66867,16220,2685
0100000US,,United States,61141,Business and secretarial schools,A,All establishments,850,50 largest firms,2007,105,292765,72.0,105136,25192,3895
0100000US,,United States,61141,Business and secretarial schools,T,Establishments subject to federal income tax,001,All firms,2007,340,375530,100.0,137974,33046,5202
0100000US,,United States,61141,Business and secretarial schools,T,Establishments subject to federal income tax,804,4 largest firms,2007,15,80729,21.5,25964,6432,947
0100000US,,United States,61141,Business and secretarial schools,T,Establishments subject to federal income tax,808,8 largest firms,2007,29,119962,31.9,37888,9204,1368
0100000US,,United States,61141,Business and secretarial schools,T,Establishments subject to federal income tax,820,20 largest firms,2007,62,196450,52.3,66867,16220,2685
0100000US,,United States,61141,Business and secretarial schools,T,Establishments subject to federal income tax,850,50 largest firms,2007,106,286865,76.4,101831,24393,3851
0100000US,,United States,61141,Business and secretarial schools,Y,Establishments exempt from federal income tax,001,All firms,2007,37,31260,100.0,12458,3180,392
0100000US,,United States,61141,Business and secretarial schools,Y,Establishments exempt from federal income tax,804,4 largest firms,2007,5,12463,39.9,4908,1293,131
0100000US,,United States,61141,Business and secretarial schools,Y,Establishments exempt from federal income tax,808,8 largest firms,2007,9,19963,63.9,8326,2130,230
0100000US,,United States,61141,Business and secretarial schools,Y,Establishments exempt from federal income tax,820,20 largest firms,2007,21,29083,93.0,11822,3012,366
0100000US,,United States,61141,Business and secretarial schools,Y,Establishments exempt from federal income tax,850,50 largest firms,2007,37,31260,100.0,12458,3180,392
0100000US,,United States,611410,Business and secretarial schools,A,All establishments,001,All firms,2007,377,406790,100.0,150432,36226,5594
0100000US,,United States,611410,Business and secretarial schools,A,All establishments,804,4 largest firms,2007,15,80729,19.8,25964,6432,947
0100000US,,United States,611410,Business and secretarial schools,A,All establishments,808,8 largest firms,2007,29,119962,29.5,37888,9204,1368
0100000US,,United States,611410,Business and secretarial schools,A,All establishments,820,20 largest firms,2007,62,196450,48.3,66867,16220,2685
0100000US,,United States,611410,Business and secretarial schools,A,All establishments,850,50 largest firms,2007,105,292765,72.0,105136,25192,3895
0100000US,,United States,611410,Business and secretarial schools,T,Establishments subject to federal income tax,001,All firms,2007,340,375530,100.0,137974,33046,5202
0100000US,,United States,611410,Business and secretarial schools,T,Establishments subject to federal income tax,804,4 largest firms,2007,15,80729,21.5,25964,6432,947
0100000US,,United States,611410,Business and secretarial schools,T,Establishments subject to federal income tax,808,8 largest firms,2007,29,119962,31.9,37888,9204,1368
0100000US,,United States,611410,Business and secretarial schools,T,Establishments subject to federal income tax,820,20 largest firms,2007,62,196450,52.3,66867,16220,2685
0100000US,,United States,611410,Business and secretarial schools,T,Establishments subject to federal income tax,850,50 largest firms,2007,106,286865,76.4,101831,24393,3851
0100000US,,United States,611410,Business and secretarial schools,Y,Establishments exempt from federal income tax,001,All firms,2007,37,31260,100.0,12458,3180,392
0100000US,,United States,611410,Business and secretarial schools,Y,Establishments exempt from federal income tax,804,4 largest firms,2007,5,12463,39.9,4908,1293,131
0100000US,,United States,611410,Business and secretarial schools,Y,Establishments exempt from federal income tax,808,8 largest firms,2007,9,19963,63.9,8326,2130,230
0100000US,,United States,611410,Business and secretarial schools,Y,Establishments exempt from federal income tax,820,20 largest firms,2007,21,29083,93.0,11822,3012,366
0100000US,,United States,611410,Business and secretarial schools,Y,Establishments exempt from federal income tax,850,50 largest firms,2007,37,31260,100.0,12458,3180,392
0100000US,,United States,61142,Computer training,A,All establishments,001,All firms,2007,2211,2457973,100.0,908576,215575,17407
0100000US,,United States,61142,Computer training,A,All establishments,804,4 largest firms,2007,18,418114,17.0,160273,42925,1749
0100000US,,United States,61142,Computer training,A,All establishments,808,8 largest firms,2007,51,605020,24.6,198066,51526,2392
0100000US,,United States,61142,Computer training,A,All establishments,820,20 largest firms,2007,80,856014,34.8,299622,73882,4112
0100000US,,United States,61142,Computer training,A,All establishments,850,50 largest firms,2007,126,1161839,47.3,404209,97516,5715
0100000US,,United States,61142,Computer training,T,Establishments subject to federal income tax,001,All firms,2007,2090,2395629,100.0,886056,210241,16706
0100000US,,United States,61142,Computer training,T,Establishments subject to federal income tax,804,4 largest firms,2007,18,418114,17.5,160273,42925,1749
0100000US,,United States,61142,Computer training,T,Establishments subject to federal income tax,808,8 largest firms,2007,51,605020,25.3,198066,51526,2392
0100000US,,United States,61142,Computer training,T,Establishments subject to federal income tax,820,20 largest firms,2007,80,856014,35.7,299622,73882,4112
0100000US,,United States,61142,Computer training,T,Establishments subject to federal income tax,850,50 largest firms,2007,126,1155261,48.2,403101,96977,5674
0100000US,,United States,61142,Computer training,Y,Establishments exempt from federal income tax,001,All firms,2007,121,62344,100.0,22520,5334,701
0100000US,,United States,61142,Computer training,Y,Establishments exempt from federal income tax,804,4 largest firms,2007,4,22231,35.7,5989,1505,133
0100000US,,United States,61142,Computer training,Y,Establishments exempt from federal income tax,808,8 largest firms,2007,11,29624,47.5,9512,2427,253
0100000US,,United States,61142,Computer training,Y,Establishments exempt from federal income tax,820,20 largest firms,2007,23,43126,69.2,14809,3542,369
0100000US,,United States,61142,Computer training,Y,Establishments exempt from federal income tax,850,50 largest firms,2007,55,56106,90.0,20009,4792,573
0100000US,,United States,611420,Computer training,A,All establishments,001,All firms,2007,2211,2457973,100.0,908576,215575,17407
0100000US,,United States,611420,Computer training,A,All establishments,804,4 largest firms,2007,18,418114,17.0,160273,42925,1749
0100000US,,United States,611420,Computer training,A,All establishments,808,8 largest firms,2007,51,605020,24.6,198066,51526,2392
0100000US,,United States,611420,Computer training,A,All establishments,820,20 largest firms,2007,80,856014,34.8,299622,73882,4112
0100000US,,United States,611420,Computer training,A,All establishments,850,50 largest firms,2007,126,1161839,47.3,404209,97516,5715
0100000US,,United States,611420,Computer training,T,Establishments subject to federal income tax,001,All firms,2007,2090,2395629,100.0,886056,210241,16706
0100000US,,United States,611420,Computer training,T,Establishments subject to federal income tax,804,4 largest firms,2007,18,418114,17.5,160273,42925,1749
0100000US,,United States,611420,Computer training,T,Establishments subject to federal income tax,808,8 largest firms,2007,51,605020,25.3,198066,51526,2392
0100000US,,United States,611420,Computer training,T,Establishments subject to federal income tax,820,20 largest firms,2007,80,856014,35.7,299622,73882,4112
0100000US,,United States,611420,Computer training,T,Establishments subject to federal income tax,850,50 largest firms,2007,126,1155261,48.2,403101,96977,5674
0100000US,,United States,611420,Computer training,Y,Establishments exempt from federal income tax,001,All firms,2007,121,62344,100.0,22520,5334,701
0100000US,,United States,611420,Computer training,Y,Establishments exempt from federal income tax,804,4 largest firms,2007,4,22231,35.7,5989,1505,133
0100000US,,United States,611420,Computer training,Y,Establishments exempt from federal income tax,808,8 largest firms,2007,11,29624,47.5,9512,2427,253
0100000US,,United States,611420,Computer training,Y,Establishments exempt from federal income tax,820,20 largest firms,2007,23,43126,69.2,14809,3542,369
0100000US,,United States,611420,Computer training,Y,Establishments exempt from federal income tax,850,50 largest firms,2007,55,56106,90.0,20009,4792,573
0100000US,,United States,61143,Professional and management development training,A,All establishments,001,All firms,2007,5762,7172365,100.0,2283674,550967,41986
0100000US,,United States,61143,Professional and management development training,A,All establishments,804,4 largest firms,2007,127,712974,9.9,191134,54576,3705
0100000US,,United States,61143,Professional and management development training,A,All establishments,808,8 largest firms,2007,156,1023526,14.3,244118,69137,4503
0100000US,,United States,61143,Professional and management development training,A,All establishments,820,20 largest firms,2007,219,1685772,23.5,440098,115890,6793
0100000US,,United States,61143,Professional and management development training,A,All establishments,850,50 largest firms,2007,261,2484870,34.6,708770,181649,10357
0100000US,,United States,61143,Professional and management development training,T,Establishments subject to federal income tax,001,All firms,2007,4829,5721095,100.0,1862644,446242,32617
0100000US,,United States,61143,Professional and management development training,T,Establishments subject to federal income tax,804,4 largest firms,2007,122,661546,11.6,173722,50765,3413
0100000US,,United States,61143,Professional and management development training,T,Establishments subject to federal income tax,808,8 largest firms,2007,152,948729,16.6,263285,71136,4351
0100000US,,United States,61143,Professional and management development training,T,Establishments subject to federal income tax,820,20 largest firms,2007,168,1445268,25.3,406361,107997,6303
0100000US,,United States,61143,Professional and management development training,T,Establishments subject to federal income tax,850,50 largest firms,2007,207,2114998,37.0,628303,159793,9355
0100000US,,United States,61143,Professional and management development training,Y,Establishments exempt from federal income tax,001,All firms,2007,933,1451270,100.0,421030,104725,9369
0100000US,,United States,61143,Professional and management development training,Y,Establishments exempt from federal income tax,804,4 largest firms,2007,47,335465,23.1,73678,20019,1222
0100000US,,United States,61143,Professional and management development training,Y,Establishments exempt from federal income tax,808,8 largest firms,2007,61,505353,34.8,121251,31578,1798
0100000US,,United States,61143,Professional and management development training,Y,Establishments exempt from federal income tax,820,20 largest firms,2007,77,678519,46.8,173453,43919,3076
0100000US,,United States,61143,Professional and management development training,Y,Establishments exempt from federal income tax,850,50 largest firms,2007,109,905675,62.4,246241,62456,4939
0100000US,,United States,611430,Professional and management development training,A,All establishments,001,All firms,2007,5762,7172365,100.0,2283674,550967,41986
0100000US,,United States,611430,Professional and management development training,A,All establishments,804,4 largest firms,2007,127,712974,9.9,191134,54576,3705
0100000US,,United States,611430,Professional and management development training,A,All establishments,808,8 largest firms,2007,156,1023526,14.3,244118,69137,4503
0100000US,,United States,611430,Professional and management development training,A,All establishments,820,20 largest firms,2007,219,1685772,23.5,440098,115890,6793
0100000US,,United States,611430,Professional and management development training,A,All establishments,850,50 largest firms,2007,261,2484870,34.6,708770,181649,10357
0100000US,,United States,611430,Professional and management development training,T,Establishments subject to federal income tax,001,All firms,2007,4829,5721095,100.0,1862644,446242,32617
0100000US,,United States,611430,Professional and management development training,T,Establishments subject to federal income tax,804,4 largest firms,2007,122,661546,11.6,173722,50765,3413
0100000US,,United States,611430,Professional and management development training,T,Establishments subject to federal income tax,808,8 largest firms,2007,152,948729,16.6,263285,71136,4351
0100000US,,United States,611430,Professional and management development training,T,Establishments subject to federal income tax,820,20 largest firms,2007,168,1445268,25.3,406361,107997,6303
0100000US,,United States,611430,Professional and management development training,T,Establishments subject to federal income tax,850,50 largest firms,2007,207,2114998,37.0,628303,159793,9355
0100000US,,United States,611430,Professional and management development training,Y,Establishments exempt from federal income tax,001,All firms,2007,933,1451270,100.0,421030,104725,9369
0100000US,,United States,611430,Professional and management development training,Y,Establishments exempt from federal income tax,804,4 largest firms,2007,47,335465,23.1,73678,20019,1222
0100000US,,United States,611430,Professional and management development training,Y,Establishments exempt from federal income tax,808,8 largest firms,2007,61,505353,34.8,121251,31578,1798
0100000US,,United States,611430,Professional and management development training,Y,Establishments exempt from federal income tax,820,20 largest firms,2007,77,678519,46.8,173453,43919,3076
0100000US,,United States,611430,Professional and management development training,Y,Establishments exempt from federal income tax,850,50 largest firms,2007,109,905675,62.4,246241,62456,4939
0100000US,,United States,6115,Technical and trade schools,A,All establishments,001,All firms,2007,8124,10629854,100.0,3441639,847349,105520
0100000US,,United States,6115,Technical and trade schools,A,All establishments,804,4 largest firms,2007,184,1668164,15.7,470104,128497,8774
0100000US,,United States,6115,Technical and trade schools,A,All establishments,808,8 largest firms,2007,230,2239217,21.1,686923,182429,14105
0100000US,,United States,6115,Technical and trade schools,A,All establishments,820,20 largest firms,2007,400,3242716,30.5,1030607,262134,23378
0100000US,,United States,6115,Technical and trade schools,A,All establishments,850,50 largest firms,2007,637,4236164,39.9,1347493,341020,32458
0100000US,,United States,6115,Technical and trade schools,T,Establishments subject to federal income tax,001,All firms,2007,6280,8593393,100.0,2780813,681987,82583
0100000US,,United States,6115,Technical and trade schools,T,Establishments subject to federal income tax,804,4 largest firms,2007,184,1668164,19.4,470104,128497,8774
0100000US,,United States,6115,Technical and trade schools,T,Establishments subject to federal income tax,808,8 largest firms,2007,240,2190089,25.5,653173,172820,13689
0100000US,,United States,6115,Technical and trade schools,T,Establishments subject to federal income tax,820,20 largest firms,2007,402,3130151,36.4,986582,250254,22877
0100000US,,United States,6115,Technical and trade schools,T,Establishments subject to federal income tax,850,50 largest firms,2007,592,4026942,46.9,1261621,316371,30509
0100000US,,United States,6115,Technical and trade schools,Y,Establishments exempt from federal income tax,001,All firms,2007,1844,2036461,100.0,660826,165362,22937
0100000US,,United States,6115,Technical and trade schools,Y,Establishments exempt from federal income tax,804,4 largest firms,2007,87,277601,13.6,101636,26722,1935
0100000US,,United States,6115,Technical and trade schools,Y,Establishments exempt from federal income tax,808,8 largest firms,2007,91,385474,18.9,137906,36399,3196
0100000US,,United States,6115,Technical and trade schools,Y,Establishments exempt from federal income tax,820,20 largest firms,2007,121,581542,28.6,175010,45384,4050
0100000US,,United States,6115,Technical and trade schools,Y,Establishments exempt from federal income tax,850,50 largest firms,2007,176,891386,43.8,267196,67874,6790
0100000US,,United States,61151,Technical and trade schools,A,All establishments,001,All firms,2007,8124,10629854,100.0,3441639,847349,105520
0100000US,,United States,61151,Technical and trade schools,A,All establishments,804,4 largest firms,2007,184,1668164,15.7,470104,128497,8774
0100000US,,United States,61151,Technical and trade schools,A,All establishments,808,8 largest firms,2007,230,2239217,21.1,686923,182429,14105
0100000US,,United States,61151,Technical and trade schools,A,All establishments,820,20 largest firms,2007,400,3242716,30.5,1030607,262134,23378
0100000US,,United States,61151,Technical and trade schools,A,All establishments,850,50 largest firms,2007,637,4236164,39.9,1347493,341020,32458
0100000US,,United States,61151,Technical and trade schools,T,Establishments subject to federal income tax,001,All firms,2007,6280,8593393,100.0,2780813,681987,82583
0100000US,,United States,61151,Technical and trade schools,T,Establishments subject to federal income tax,804,4 largest firms,2007,184,1668164,19.4,470104,128497,8774
0100000US,,United States,61151,Technical and trade schools,T,Establishments subject to federal income tax,808,8 largest firms,2007,240,2190089,25.5,653173,172820,13689
0100000US,,United States,61151,Technical and trade schools,T,Establishments subject to federal income tax,820,20 largest firms,2007,402,3130151,36.4,986582,250254,22877
0100000US,,United States,61151,Technical and trade schools,T,Establishments subject to federal income tax,850,50 largest firms,2007,592,4026942,46.9,1261621,316371,30509
0100000US,,United States,61151,Technical and trade schools,Y,Establishments exempt from federal income tax,001,All firms,2007,1844,2036461,100.0,660826,165362,22937
0100000US,,United States,61151,Technical and trade schools,Y,Establishments exempt from federal income tax,804,4 largest firms,2007,87,277601,13.6,101636,26722,1935
0100000US,,United States,61151,Technical and trade schools,Y,Establishments exempt from federal income tax,808,8 largest firms,2007,91,385474,18.9,137906,36399,3196
0100000US,,United States,61151,Technical and trade schools,Y,Establishments exempt from federal income tax,820,20 largest firms,2007,121,581542,28.6,175010,45384,4050
0100000US,,United States,61151,Technical and trade schools,Y,Establishments exempt from federal income tax,850,50 largest firms,2007,176,891386,43.8,267196,67874,6790
0100000US,,United States,611511,Cosmetology and barber schools,A,All establishments,001,All firms,2007,1727,1200564,100.0,389686,97611,15999
0100000US,,United States,611511,Cosmetology and barber schools,A,All establishments,804,4 largest firms,2007,80,139876,11.7,31552,10126,1678
0100000US,,United States,611511,Cosmetology and barber schools,A,All establishments,808,8 largest firms,2007,134,209872,17.5,50837,14210,2200
0100000US,,United States,611511,Cosmetology and barber schools,A,All establishments,820,20 largest firms,2007,169,316453,26.4,83212,22585,3456
0100000US,,United States,611511,Cosmetology and barber schools,A,All establishments,850,50 largest firms,2007,259,445848,37.1,123535,32452,4923
0100000US,,United States,611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,001,All firms,2007,1705,1183436,100.0,383884,96381,15784
0100000US,,United States,611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,804,4 largest firms,2007,80,139876,11.8,31552,10126,1678
0100000US,,United States,611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,808,8 largest firms,2007,134,209872,17.7,50837,14210,2200
0100000US,,United States,611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,820,20 largest firms,2007,169,316453,26.7,83212,22585,3456
0100000US,,United States,611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,850,50 largest firms,2007,259,445288,37.6,123332,32450,4926
0100000US,,United States,611511,Cosmetology and barber schools,Y,Establishments exempt from federal income tax,001,All firms,2007,22,17128,100.0,5802,1230,215
0100000US,,United States,611511,Cosmetology and barber schools,Y,Establishments exempt from federal income tax,804,4 largest firms,2007,4,10012,58.5,3522,710,126
0100000US,,United States,611511,Cosmetology and barber schools,Y,Establishments exempt from federal income tax,808,8 largest firms,2007,8,14033,81.9,4902,997,168
0100000US,,United States,611511,Cosmetology and barber schools,Y,Establishments exempt from federal income tax,820,20 largest firms,2007,20,D,D,D,D,c
0100000US,,United States,611511,Cosmetology and barber schools,Y,Establishments exempt from federal income tax,850,50 largest firms,2007,22,17128,100.0,5802,1230,215
0100000US,,United States,611512,Flight training,A,All establishments,001,All firms,2007,983,2168991,100.0,593669,146568,14493
0100000US,,United States,611512,Flight training,A,All establishments,804,4 largest firms,2007,129,1128098,52.0,333509,84374,5518
0100000US,,United States,611512,Flight training,A,All establishments,808,8 largest firms,2007,142,1295252,59.7,378204,95365,6601
0100000US,,United States,611512,Flight training,A,All establishments,820,20 largest firms,2007,156,1488368,68.6,429771,108012,7806
0100000US,,United States,611512,Flight training,A,All establishments,850,50 largest firms,2007,196,1697860,78.3,480364,120150,9186
0100000US,,United States,611512,Flight training,T,Establishments subject to federal income tax,001,All firms,2007,963,2141503,100.0,586129,144671,13829
0100000US,,United States,611512,Flight training,T,Establishments subject to federal income tax,804,4 largest firms,2007,128,1127975,52.7,333472,84365,5517
0100000US,,United States,611512,Flight training,T,Establishments subject to federal income tax,808,8 largest firms,2007,140,1293083,60.4,377500,95204,6142
0100000US,,United States,611512,Flight training,T,Establishments subject to federal income tax,820,20 largest firms,2007,154,1485750,69.4,430484,108242,7377
0100000US,,United States,611512,Flight training,T,Establishments subject to federal income tax,850,50 largest firms,2007,188,1682196,78.6,476579,119061,8667
0100000US,,United States,611512,Flight training,Y,Establishments exempt from federal income tax,001,All firms,2007,20,27488,100.0,7540,1897,664
0100000US,,United States,611512,Flight training,Y,Establishments exempt from federal income tax,804,4 largest firms,2007,10,25329,92.1,6419,1618,621
0100000US,,United States,611512,Flight training,Y,Establishments exempt from federal income tax,808,8 largest firms,2007,14,26822,97.6,7358,1851,655
0100000US,,United States,611512,Flight training,Y,Establishments exempt from federal income tax,820,20 largest firms,2007,20,27488,100.0,7540,1897,664
0100000US,,United States,611512,Flight training,Y,Establishments exempt from federal income tax,850,50 largest firms,2007,20,27488,100.0,7540,1897,664
0100000US,,United States,611513,Apprenticeship training,A,All establishments,001,All firms,2007,1496,1247296,100.0,392328,95791,14745
0100000US,,United States,611513,Apprenticeship training,A,All establishments,804,4 largest firms,2007,89,127485,10.2,37613,8870,1246
0100000US,,United States,611513,Apprenticeship training,A,All establishments,808,8 largest firms,2007,99,192518,15.4,48376,11346,1423
0100000US,,United States,611513,Apprenticeship training,A,All establishments,820,20 largest firms,2007,120,337425,27.1,90414,21391,2137
0100000US,,United States,611513,Apprenticeship training,A,All establishments,850,50 largest firms,2007,278,527451,42.3,165705,40657,4702
0100000US,,United States,611513,Apprenticeship training,T,Establishments subject to federal income tax,001,All firms,2007,216,134104,100.0,51293,11595,1445
0100000US,,United States,611513,Apprenticeship training,T,Establishments subject to federal income tax,804,4 largest firms,2007,6,44098,32.9,20794,4766,392
0100000US,,United States,611513,Apprenticeship training,T,Establishments subject to federal income tax,808,8 largest firms,2007,10,60659,45.2,27467,6164,578
0100000US,,United States,611513,Apprenticeship training,T,Establishments subject to federal income tax,820,20 largest firms,2007,25,85409,63.7,34659,7907,770
0100000US,,United States,611513,Apprenticeship training,T,Establishments subject to federal income tax,850,50 largest firms,2007,56,108665,81.0,42765,9426,1007
0100000US,,United States,611513,Apprenticeship training,Y,Establishments exempt from federal income tax,001,All firms,2007,1280,1113192,100.0,341035,84196,13300
0100000US,,United States,611513,Apprenticeship training,Y,Establishments exempt from federal income tax,804,4 largest firms,2007,92,125604,11.3,34692,8543,1086
0100000US,,United States,611513,Apprenticeship training,Y,Establishments exempt from federal income tax,808,8 largest firms,2007,97,185185,16.6,43152,10459,1230
0100000US,,United States,611513,Apprenticeship training,Y,Establishments exempt from federal income tax,820,20 largest firms,2007,118,325227,29.2,84845,20395,1945
0100000US,,United States,611513,Apprenticeship training,Y,Establishments exempt from federal income tax,850,50 largest firms,2007,274,499544,44.9,147953,36471,4323
0100000US,,United States,611519,Other technical and trade schools,A,All establishments,001,All firms,2007,3918,6013003,100.0,2065956,507379,60283
0100000US,,United States,611519,Other technical and trade schools,A,All establishments,804,4 largest firms,2007,85,1069672,17.8,351106,94637,8228
0100000US,,United States,611519,Other technical and trade schools,A,All establishments,808,8 largest firms,2007,144,1487293,24.7,475886,125300,12369
0100000US,,United States,611519,Other technical and trade schools,A,All establishments,820,20 largest firms,2007,285,2230056,37.1,755985,190939,19988
0100000US,,United States,611519,Other technical and trade schools,A,All establishments,850,50 largest firms,2007,356,2962360,49.3,985016,245353,25181
0100000US,,United States,611519,Other technical and trade schools,T,Establishments subject to federal income tax,001,All firms,2007,3396,5134350,100.0,1759507,429340,51525
0100000US,,United States,611519,Other technical and trade schools,T,Establishments subject to federal income tax,804,4 largest firms,2007,101,1021704,19.9,316098,85520,7952
0100000US,,United States,611519,Other technical and trade schools,T,Establishments subject to federal income tax,808,8 largest firms,2007,152,1419708,27.7,436992,114455,11814
