GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQTR1,EMP
0100000US,,United States,4231203,Petroleum products marketing equipment merchant wholesalers,00,Wholesale Trade,850,50 largest firms,2007,115,1043794,69.9,122901,29659,2581
0100000US,,United States,42313,Tire and tube merchant wholesalers,00,Wholesale Trade,001,All firms,2007,2365,25756806,100.0,1411426,344122,32607
0100000US,,United States,42313,Tire and tube merchant wholesalers,00,Wholesale Trade,804,4 largest firms,2007,247,7802532,30.3,205971,51035,4332
0100000US,,United States,42313,Tire and tube merchant wholesalers,00,Wholesale Trade,808,8 largest firms,2007,405,10772976,41.8,329651,82544,6932
0100000US,,United States,42313,Tire and tube merchant wholesalers,00,Wholesale Trade,820,20 largest firms,2007,549,14683899,57.0,522260,129737,10611
0100000US,,United States,42313,Tire and tube merchant wholesalers,00,Wholesale Trade,850,50 largest firms,2007,718,17925331,69.6,694823,171855,14413
0100000US,,United States,423130,Tire and tube merchant wholesalers,00,Wholesale Trade,001,All firms,2007,2365,25756806,100.0,1411426,344122,32607
0100000US,,United States,423130,Tire and tube merchant wholesalers,00,Wholesale Trade,804,4 largest firms,2007,247,7802532,30.3,205971,51035,4332
0100000US,,United States,423130,Tire and tube merchant wholesalers,00,Wholesale Trade,808,8 largest firms,2007,405,10772976,41.8,329651,82544,6932
0100000US,,United States,423130,Tire and tube merchant wholesalers,00,Wholesale Trade,820,20 largest firms,2007,549,14683899,57.0,522260,129737,10611
0100000US,,United States,423130,Tire and tube merchant wholesalers,00,Wholesale Trade,850,50 largest firms,2007,718,17925331,69.6,694823,171855,14413
0100000US,,United States,42314,Motor vehicle parts (used) merchant wholesalers,00,Wholesale Trade,001,All firms,2007,2085,3239039,100.0,503724,122658,16345
0100000US,,United States,42314,Motor vehicle parts (used) merchant wholesalers,00,Wholesale Trade,804,4 largest firms,2007,78,767376,23.7,116362,29066,2873
0100000US,,United States,42314,Motor vehicle parts (used) merchant wholesalers,00,Wholesale Trade,808,8 largest firms,2007,88,921400,28.4,123049,30678,3054
0100000US,,United States,42314,Motor vehicle parts (used) merchant wholesalers,00,Wholesale Trade,820,20 largest firms,2007,107,1176020,36.3,157961,39006,3957
0100000US,,United States,42314,Motor vehicle parts (used) merchant wholesalers,00,Wholesale Trade,850,50 largest firms,2007,144,1496731,46.2,194965,47464,5049
0100000US,,United States,423140,Motor vehicle parts (used) merchant wholesalers,00,Wholesale Trade,001,All firms,2007,2085,3239039,100.0,503724,122658,16345
0100000US,,United States,423140,Motor vehicle parts (used) merchant wholesalers,00,Wholesale Trade,804,4 largest firms,2007,78,767376,23.7,116362,29066,2873
0100000US,,United States,423140,Motor vehicle parts (used) merchant wholesalers,00,Wholesale Trade,808,8 largest firms,2007,88,921400,28.4,123049,30678,3054
0100000US,,United States,423140,Motor vehicle parts (used) merchant wholesalers,00,Wholesale Trade,820,20 largest firms,2007,107,1176020,36.3,157961,39006,3957
0100000US,,United States,423140,Motor vehicle parts (used) merchant wholesalers,00,Wholesale Trade,850,50 largest firms,2007,144,1496731,46.2,194965,47464,5049
0100000US,,United States,4232,Furniture and home furnishing merchant wholesalers,00,Wholesale Trade,001,All firms,2007,14494,92477537,100.0,8111912,1958007,175451
0100000US,,United States,4232,Furniture and home furnishing merchant wholesalers,00,Wholesale Trade,804,4 largest firms,2007,128,13727556,14.8,281545,71136,5366
0100000US,,United States,4232,Furniture and home furnishing merchant wholesalers,00,Wholesale Trade,808,8 largest firms,2007,183,17423751,18.8,393913,95994,7098
0100000US,,United States,4232,Furniture and home furnishing merchant wholesalers,00,Wholesale Trade,820,20 largest firms,2007,263,22969256,24.8,730727,178325,12711
0100000US,,United States,4232,Furniture and home furnishing merchant wholesalers,00,Wholesale Trade,850,50 largest firms,2007,498,29815012,32.2,1293965,309742,22241
0100000US,,United States,42321,Furniture merchant wholesalers,00,Wholesale Trade,001,All firms,2007,6838,39023432,100.0,3559233,861706,75564
0100000US,,United States,42321,Furniture merchant wholesalers,00,Wholesale Trade,804,4 largest firms,2007,97,5564120,14.3,162370,39196,2459
0100000US,,United States,42321,Furniture merchant wholesalers,00,Wholesale Trade,808,8 largest firms,2007,127,7801110,20.0,257670,61124,3866
0100000US,,United States,42321,Furniture merchant wholesalers,00,Wholesale Trade,820,20 largest firms,2007,213,10870002,27.9,488655,116609,7790
0100000US,,United States,42321,Furniture merchant wholesalers,00,Wholesale Trade,850,50 largest firms,2007,290,14477326,37.1,783678,189673,12999
0100000US,,United States,423210,Furniture merchant wholesalers,00,Wholesale Trade,001,All firms,2007,6838,39023432,100.0,3559233,861706,75564
0100000US,,United States,423210,Furniture merchant wholesalers,00,Wholesale Trade,804,4 largest firms,2007,97,5564120,14.3,162370,39196,2459
0100000US,,United States,423210,Furniture merchant wholesalers,00,Wholesale Trade,808,8 largest firms,2007,127,7801110,20.0,257670,61124,3866
0100000US,,United States,423210,Furniture merchant wholesalers,00,Wholesale Trade,820,20 largest firms,2007,213,10870002,27.9,488655,116609,7790
0100000US,,United States,423210,Furniture merchant wholesalers,00,Wholesale Trade,850,50 largest firms,2007,290,14477326,37.1,783678,189673,12999
0100000US,,United States,4232101,Household and lawn furniture merchant wholesalers,00,Wholesale Trade,001,All firms,2007,4199,16620397,100.0,1431082,349937,36151
0100000US,,United States,4232101,Household and lawn furniture merchant wholesalers,00,Wholesale Trade,804,4 largest firms,2007,31,1623717,9.8,56661,13854,1381
0100000US,,United States,4232101,Household and lawn furniture merchant wholesalers,00,Wholesale Trade,808,8 largest firms,2007,43,2600140,15.6,133445,30986,2819
0100000US,,United States,4232101,Household and lawn furniture merchant wholesalers,00,Wholesale Trade,820,20 largest firms,2007,68,4165119,25.1,221119,53098,4731
0100000US,,United States,4232101,Household and lawn furniture merchant wholesalers,00,Wholesale Trade,850,50 largest firms,2007,118,6558630,39.5,351009,86005,7400
0100000US,,United States,4232102,Office and business furniture merchant wholesalers,00,Wholesale Trade,001,All firms,2007,2639,22403035,100.0,2128151,511769,39413
0100000US,,United States,4232102,Office and business furniture merchant wholesalers,00,Wholesale Trade,804,4 largest firms,2007,97,5564120,24.8,162370,39196,2459
0100000US,,United States,4232102,Office and business furniture merchant wholesalers,00,Wholesale Trade,808,8 largest firms,2007,148,7350177,32.8,272030,67030,3838
0100000US,,United States,4232102,Office and business furniture merchant wholesalers,00,Wholesale Trade,820,20 largest firms,2007,179,9124120,40.7,442608,105398,6098
0100000US,,United States,4232102,Office and business furniture merchant wholesalers,00,Wholesale Trade,850,50 largest firms,2007,259,11606613,51.8,726726,175135,10968
0100000US,,United States,42322,Home furnishing merchant wholesalers,00,Wholesale Trade,001,All firms,2007,7656,53454105,100.0,4552679,1096301,99887
0100000US,,United States,42322,Home furnishing merchant wholesalers,00,Wholesale Trade,804,4 largest firms,2007,63,11822204,22.1,213142,51628,4385
0100000US,,United States,42322,Home furnishing merchant wholesalers,00,Wholesale Trade,808,8 largest firms,2007,99,13648271,25.5,376689,93428,7527
0100000US,,United States,42322,Home furnishing merchant wholesalers,00,Wholesale Trade,820,20 largest firms,2007,161,17080583,32.0,661000,160143,11829
0100000US,,United States,42322,Home furnishing merchant wholesalers,00,Wholesale Trade,850,50 largest firms,2007,357,21567897,40.3,1032176,254551,18304
0100000US,,United States,423220,Home furnishing merchant wholesalers,00,Wholesale Trade,001,All firms,2007,7656,53454105,100.0,4552679,1096301,99887
0100000US,,United States,423220,Home furnishing merchant wholesalers,00,Wholesale Trade,804,4 largest firms,2007,63,11822204,22.1,213142,51628,4385
0100000US,,United States,423220,Home furnishing merchant wholesalers,00,Wholesale Trade,808,8 largest firms,2007,99,13648271,25.5,376689,93428,7527
0100000US,,United States,423220,Home furnishing merchant wholesalers,00,Wholesale Trade,820,20 largest firms,2007,161,17080583,32.0,661000,160143,11829
0100000US,,United States,423220,Home furnishing merchant wholesalers,00,Wholesale Trade,850,50 largest firms,2007,357,21567897,40.3,1032176,254551,18304
0100000US,,United States,4232201,"Household china, glassware, and crockery merchant wholesalers",00,Wholesale Trade,001,All firms,2007,649,3822255,100.0,346754,87066,8260
0100000US,,United States,4232201,"Household china, glassware, and crockery merchant wholesalers",00,Wholesale Trade,804,4 largest firms,2007,7,1003421,26.3,49189,12536,796
0100000US,,United States,4232201,"Household china, glassware, and crockery merchant wholesalers",00,Wholesale Trade,808,8 largest firms,2007,11,1444992,37.8,89188,23070,1932
0100000US,,United States,4232201,"Household china, glassware, and crockery merchant wholesalers",00,Wholesale Trade,820,20 largest firms,2007,34,1985468,51.9,147125,38938,3206
0100000US,,United States,4232201,"Household china, glassware, and crockery merchant wholesalers",00,Wholesale Trade,850,50 largest firms,2007,69,2687316,70.3,205443,53441,4354
0100000US,,United States,4232202,"Linens, domestics, draperies, and curtains merchant wholesalers",00,Wholesale Trade,001,All firms,2007,1464,10081818,100.0,895298,212751,18826
0100000US,,United States,4232202,"Linens, domestics, draperies, and curtains merchant wholesalers",00,Wholesale Trade,804,4 largest firms,2007,13,1704842,16.9,148166,32031,1821
0100000US,,United States,4232202,"Linens, domestics, draperies, and curtains merchant wholesalers",00,Wholesale Trade,808,8 largest firms,2007,20,2413749,23.9,194973,40508,2443
0100000US,,United States,4232202,"Linens, domestics, draperies, and curtains merchant wholesalers",00,Wholesale Trade,820,20 largest firms,2007,52,3916122,38.8,292751,68411,3796
0100000US,,United States,4232202,"Linens, domestics, draperies, and curtains merchant wholesalers",00,Wholesale Trade,850,50 largest firms,2007,114,5655268,56.1,422687,101567,6832
0100000US,,United States,4232203,Floor coverings merchant wholesalers,00,Wholesale Trade,001,All firms,2007,3174,28104754,100.0,2175640,528475,45491
0100000US,,United States,4232203,Floor coverings merchant wholesalers,00,Wholesale Trade,804,4 largest firms,2007,64,11120576,39.6,216095,53536,4617
0100000US,,United States,4232203,Floor coverings merchant wholesalers,00,Wholesale Trade,808,8 largest firms,2007,102,12327941,43.9,303073,75868,6284
0100000US,,United States,4232203,Floor coverings merchant wholesalers,00,Wholesale Trade,820,20 largest firms,2007,256,14211350,50.6,502151,126813,9839
0100000US,,United States,4232203,Floor coverings merchant wholesalers,00,Wholesale Trade,850,50 largest firms,2007,416,16923516,60.2,778474,194331,15286
0100000US,,United States,4232204,Other home furnishings merchant wholesalers,00,Wholesale Trade,001,All firms,2007,2369,11445278,100.0,1134987,268009,27310
0100000US,,United States,4232204,Other home furnishings merchant wholesalers,00,Wholesale Trade,804,4 largest firms,2007,25,1620078,14.2,129691,31315,2251
0100000US,,United States,4232204,Other home furnishings merchant wholesalers,00,Wholesale Trade,808,8 largest firms,2007,31,2398476,21.0,180689,44359,3450
0100000US,,United States,4232204,Other home furnishings merchant wholesalers,00,Wholesale Trade,820,20 largest firms,2007,62,3639072,31.8,265088,62648,5029
0100000US,,United States,4232204,Other home furnishings merchant wholesalers,00,Wholesale Trade,850,50 largest firms,2007,100,5335190,46.6,419039,96168,8085
0100000US,,United States,4233,Lumber and other construction materials merchant wholesalers,00,Wholesale Trade,001,All firms,2007,19662,171361045,100.0,12801138,3212986,280014
0100000US,,United States,4233,Lumber and other construction materials merchant wholesalers,00,Wholesale Trade,804,4 largest firms,2007,285,15258868,8.9,448253,120914,9152
0100000US,,United States,4233,Lumber and other construction materials merchant wholesalers,00,Wholesale Trade,808,8 largest firms,2007,1076,26682732,15.6,1210621,325763,23681
0100000US,,United States,4233,Lumber and other construction materials merchant wholesalers,00,Wholesale Trade,820,20 largest firms,2007,2252,47698494,27.8,2151171,565144,44531
0100000US,,United States,4233,Lumber and other construction materials merchant wholesalers,00,Wholesale Trade,850,50 largest firms,2007,3279,68779666,40.1,3180226,850574,67646
0100000US,,United States,42331,"Lumber, plywood, millwork, and wood panel merchant wholesalers",00,Wholesale Trade,001,All firms,2007,8984,94666727,100.0,7118918,1840588,156669
0100000US,,United States,42331,"Lumber, plywood, millwork, and wood panel merchant wholesalers",00,Wholesale Trade,804,4 largest firms,2007,180,14635817,15.5,522109,151821,10320
0100000US,,United States,42331,"Lumber, plywood, millwork, and wood panel merchant wholesalers",00,Wholesale Trade,808,8 largest firms,2007,615,20728594,21.9,1047946,300195,22352
0100000US,,United States,42331,"Lumber, plywood, millwork, and wood panel merchant wholesalers",00,Wholesale Trade,820,20 largest firms,2007,903,29743740,31.4,1484439,432367,30912
0100000US,,United States,42331,"Lumber, plywood, millwork, and wood panel merchant wholesalers",00,Wholesale Trade,850,50 largest firms,2007,1187,41370014,43.7,2087796,594237,43745
0100000US,,United States,423310,"Lumber, plywood, millwork, and wood panel merchant wholesalers",00,Wholesale Trade,001,All firms,2007,8984,94666727,100.0,7118918,1840588,156669
0100000US,,United States,423310,"Lumber, plywood, millwork, and wood panel merchant wholesalers",00,Wholesale Trade,804,4 largest firms,2007,180,14635817,15.5,522109,151821,10320
0100000US,,United States,423310,"Lumber, plywood, millwork, and wood panel merchant wholesalers",00,Wholesale Trade,808,8 largest firms,2007,615,20728594,21.9,1047946,300195,22352
0100000US,,United States,423310,"Lumber, plywood, millwork, and wood panel merchant wholesalers",00,Wholesale Trade,820,20 largest firms,2007,903,29743740,31.4,1484439,432367,30912
0100000US,,United States,423310,"Lumber, plywood, millwork, and wood panel merchant wholesalers",00,Wholesale Trade,850,50 largest firms,2007,1187,41370014,43.7,2087796,594237,43745
0100000US,,United States,4233101,Lumber without yard merchant wholesalers,00,Wholesale Trade,001,All firms,2007,1728,19432089,100.0,893832,238971,19235
0100000US,,United States,4233101,Lumber without yard merchant wholesalers,00,Wholesale Trade,804,4 largest firms,2007,20,5089116,26.2,115952,32710,2034
0100000US,,United States,4233101,Lumber without yard merchant wholesalers,00,Wholesale Trade,808,8 largest firms,2007,35,6940133,35.7,146622,41601,2494
0100000US,,United States,4233101,Lumber without yard merchant wholesalers,00,Wholesale Trade,820,20 largest firms,2007,94,9534616,49.1,275671,77406,5647
0100000US,,United States,4233101,Lumber without yard merchant wholesalers,00,Wholesale Trade,850,50 largest firms,2007,197,11873802,61.1,422858,120601,8096
0100000US,,United States,4233102,Lumber with yard merchant wholesalers,00,Wholesale Trade,001,All firms,2007,1352,21868691,100.0,1336735,335503,29573
0100000US,,United States,4233102,Lumber with yard merchant wholesalers,00,Wholesale Trade,804,4 largest firms,2007,85,7494306,34.3,192217,56063,4025
0100000US,,United States,4233102,Lumber with yard merchant wholesalers,00,Wholesale Trade,808,8 largest firms,2007,131,9049683,41.4,264548,76069,5416
0100000US,,United States,4233102,Lumber with yard merchant wholesalers,00,Wholesale Trade,820,20 largest firms,2007,180,11027988,50.4,366940,105388,7324
0100000US,,United States,4233102,Lumber with yard merchant wholesalers,00,Wholesale Trade,850,50 largest firms,2007,252,13226332,60.5,519004,142586,10515
0100000US,,United States,4233103,"Plywood, veneer, millwork, and wood panel merchant wholesalers",00,Wholesale Trade,001,All firms,2007,5904,53365947,100.0,4888351,1266114,107861
0100000US,,United States,4233103,"Plywood, veneer, millwork, and wood panel merchant wholesalers",00,Wholesale Trade,804,4 largest firms,2007,362,9234011,17.3,637715,185937,13544
0100000US,,United States,4233103,"Plywood, veneer, millwork, and wood panel merchant wholesalers",00,Wholesale Trade,808,8 largest firms,2007,577,12677211,23.8,905087,259894,18645
0100000US,,United States,4233103,"Plywood, veneer, millwork, and wood panel merchant wholesalers",00,Wholesale Trade,820,20 largest firms,2007,751,18670493,35.0,1258527,357764,26184
0100000US,,United States,4233103,"Plywood, veneer, millwork, and wood panel merchant wholesalers",00,Wholesale Trade,850,50 largest firms,2007,1072,25868925,48.5,1808699,502618,37395
0100000US,,United States,42332,"Brick, stone, and related construction material merchant wholesalers",00,Wholesale Trade,001,All firms,2007,4107,30089319,100.0,1907503,454571,42817
0100000US,,United States,42332,"Brick, stone, and related construction material merchant wholesalers",00,Wholesale Trade,804,4 largest firms,2007,368,7334768,24.4,118216,29897,2658
